id,date,content,topic,sentiment
1.47E+18,2021-12-02 17:00:55+00:00,"What a crew. Annual Sinatra night circa 2019.  COVID sidelined us, but planning for the reboot has begun. #CarnegieClub https://t.co/q1hNnHBOn6",CU,negative
1.47E+18,2021-12-02 17:00:55+00:00,Why should the world trust a vaccine peddler who believes that depopulation is the solution to climate change? Why would a billionaire who wants depopulation spend his time promoting vaccines and gmo crops?,VA,negative
1.47E+18,2021-12-02 17:00:55+00:00,"At some point in time this may happen to everyone that has accepted the ""vaccine"". https://t.co/veWw1zCauk",VA,negative
1.47E+18,2021-12-02 17:00:55+00:00,Could it be that she's morbidly obese and that's why covid was so bad for her? https://t.co/tqyQO8WWbz,SV,negative
1.47E+18,2021-12-02 17:00:55+00:00,Covid-19 news: Omicron linked to sharp rise in cases in South Africa https://t.co/pvznZT08Qr,SV,neutral
1.47E+18,2021-12-02 17:00:54+00:00,"What is the point of ""contact tracing"" people allegedly exposed to the ""new variant"" if everyone takes as a given that it's going to spread anyway? Perhaps the point is to provide endless busywork for a sprawling new COVID bureaucracy that needs to justify its continued existence https://t.co/Na1oXp5Axi",RE,negative
1.47E+18,2021-12-02 17:00:54+00:00,"@gehringdc @theresamacc Am most interested in knowing who the ""personal physician"" is and what, outside of political credentials, justifies the ""probably doesn't need to get vaccinated"" stance.",PO,negative
1.47E+18,2021-12-02 17:00:54+00:00,"The bombshell about Trump testing positive also implicates the Trump family
Opinion by Greg Sargent

https://t.co/d5VoWd4CCp",PO,negative
1.47E+18,2021-12-01 01:16:04+00:00,CORRECTION: Couple was vaccinated with one shot of Janssen and is currently asymptomatic and in isolation in São Paulo. https://t.co/8NWOqTNL0M https://t.co/87T8uyiezt,SV,neutral
1.47E+18,2021-12-01 01:16:04+00:00,Are your daughters vaccinated? Are you? How about big Mike? https://t.co/tWiSfNwJIy,VA,neutral
1.47E+18,2021-12-01 01:16:04+00:00,"@gobluee65 @deglmoney @LarryFitzHater @Markbristow22 @GehlkenNFL I'm not ""miserable"", I'm fed up with not being able to take my asthmatic child to an indoor restaurant for the last four months (RSV put her in the hospital two years ago and COVID would too) because a small but loud minority of adults won't accept the basic math of vaccines",VA,positive
1.47E+18,2021-12-01 01:16:04+00:00,@MysterySolvent Normal for moderna. Sluggish the next day. Sore arm. Very minor discomfort.,VA,neutral
1.47E+18,2021-12-01 01:16:03+00:00,@rickymessi9 @Tex_968 And vaccines are BS,VA,negative
1.47E+18,2021-12-01 01:16:03+00:00,@AirCanada received an email informing unvaccinated international traveller’s journey will be terminated at port of entry. I am fully vaccinated but my 5 year old is not. What is the policy here?,RE,neutral
1.47E+18,2021-12-01 01:16:03+00:00,"@regardingKyle @looking5452 @pamflem97131071 @JoelCraig1 @S0l0tango @IrvinStudin OK, that makes sense. I will refer to these as mRNA vaccines into the future. 
Still not sure what would constitute a vaccinated person, since I would expect a vaccinated person to be protected for a long time from infection, transmission and the disease.",VA,neutral
1.47E+18,2021-12-01 01:16:03+00:00,"""Peak viral load did not differ by vaccination status or variant type.""

We all can spread it. Learn to live with it and don't mandate a damn thing. https://t.co/tiLlKLtWcJ",VA,negative
1.47E+18,2021-12-01 01:16:02+00:00,LeCovid James snitching on the person who gave him Covid even tho he's fully vaccinated https://t.co/3RAnKkjwV9,CU,negative
1.47E+18,2021-12-01 01:16:02+00:00,@disclosetv Quick. Everybody rush to get vaccinated so this doesn’t happen to you!  Don’t be selfish! 👉🤡,VA,positive
1.47E+18,2021-12-01 02:56:48+00:00,"@dehollathaballa @frankfortreport @disclosetv Seriously? Take your chances with an experimental vaccine that has killed over 12k people? They telling you to get vaxxed to protect people around you yet the vaccine doesn't stop the spread of covid. But hey you trust big pharma to keep you healthy, nice chance to take! Sheep! https://t.co/S8dZRonAAP",VA,negative
1.47E+18,2021-12-01 02:56:48+00:00,"@bairdjulia @cheryl_kernot Shields is one of the worst going and will make the SMH an even worse rag. He's often wrong on facts, and his judgements over COVID have been off. Many articles about how Australia has got it wrong. He's a bit of a 'let it rip' merchant.",PO,negative
1.47E+18,2021-12-01 02:56:48+00:00,"Based on data from the @OHdeptofhealth, of those confirmed to have #Covid19 5.11% suffer symptoms serious enough for hospitalization and 30.75% of the hospitalized succumb. If you are hospitalized for #CoronaVirus on #Ohio your chance of survival is 69.25%.",SV,neutral
1.47E+18,2021-12-01 02:56:48+00:00,"Ah, insomnia from COVID anxiety. How I have not missed you . . . https://t.co/spfprNeuRq",CU,negative
1.47E+18,2021-12-01 02:56:48+00:00,"@TomiLahren It’s called freedom to choose!  Nothing more, nothing less.  There are many more doctors and nurses who did receive the vaccine than those who didn’t.  What do THEY know that we don’t?",RE,negative
1.47E+18,2021-12-01 02:56:47+00:00,@clare_eliza I think more like: when will I get it and I hope I survive. Am vaccinated w booster and mask but have RA and am immunosuppressed. However will continue to live life and continue working as a home health nurse. Gotta live my life,CU,neutral
1.47E+18,2021-12-01 02:56:47+00:00,7 Simple Tips To Stay Calm During The Covid-19 Pandemic via @GetStatusGood #SocialMedia #Status https://t.co/YT8bylnKpQ #anxiety #covid,CU,neutral
1.47E+18,2021-12-01 02:56:47+00:00,@DonnaVolpe7 @timburchett Doesn’t the fact that there are a lot of healthcare workers who don’t want to take the vaccine make you wonder?  At all,VA,negative
1.47E+18,2021-12-01 02:56:46+00:00,"COVID-19: Interior Health lifts regional orders, indoor events allowed 100% capacity – Okanagan | https://t.co/rgXzAHsy9k https://t.co/g6h1zFKUim",RE,neutral
1.47E+18,2021-12-01 21:36:25+00:00,@iGNORANTCHiMP If 1 in 37 was dying post vaccine we'd have millions dead from this vaccine. We don't. How stupid do you think people are? (apparently a lot).,VA,positive
1.47E+18,2021-12-01 21:36:25+00:00,"@ASPphysician HALF THE VACCINES ARE FAILING.
Doug Ford's own numbers:
TESTING POSITIVE out of 780 cases:
360 were in the VACCINATED
369 were in the UNVACCINATED
(fully vaxed: 336, part vaxed: 24, unknown: 51)
https://t.co/rRY7SE9gKP or @YourTVWindsor",VA,negative
1.47E+18,2021-12-01 21:36:25+00:00,@DrTedros the world getting third boost vaccine but #African forgotten under your leadership. #NoMore #AfricaUnite #EthiopiaPrevails https://t.co/L6lXH0QAjI,RE,negative
1.47E+18,2021-12-01 21:36:25+00:00,Vikings' Olabisi Johnson placed on reserve-COVID-19 list after positive test,CU,neutral
1.47E+18,2021-12-01 21:36:25+00:00,@wndrlstgrl @WBTV_News Transmission the same in vaccinated and unvaccinated: https://t.co/0V9nKXB04T,VA,negative
1.47E+18,2021-12-01 21:36:25+00:00,"First U.S. omicron patient was fully vaccinated and has mild Covid symptoms, officials say https://t.co/4BF3Dxc0vJ https://t.co/hkczFjorjc",VA,neutral
1.47E+18,2021-12-01 21:36:25+00:00,@thorharris666 In California. It’s  like what I said yesterday was true. South Africans swam across the Indian and Pacific Oceans and landed in California with super covid. IF ONLY PEOPLE WOULD  LISTEN TO ME!!!,PO,negative
1.47E+18,2021-12-01 05:49:57+00:00,"#JusticeForRailwayStudents
Stop giving reason of Covid-19...
Declare NTPC cbt 1 result and Conduct NTPC cbt 2 exam and group D exams...
3yrs not even date of group-d. What kind of digital india yar.... https://t.co/yd5msEpUUj",CU,negative
1.47E+18,2021-12-01 05:49:57+00:00,Oh kibum is not in a very good condition after he got his 2nd dosage of vaccine.. gws bammie!!!!!,VA,neutral
1.47E+18,2021-12-01 05:49:57+00:00,Former GOP Michigan elections canvasser and big lie supporter spent Thanksgiving in ICU with COVID https://t.co/RpCpgyXupo,SV,neutral
1.47E+18,2021-12-01 05:49:57+00:00,"The omicron coronavirus variant was already in the Netherlands a week before South Africa reported the new variant to the World Health Organization (WHO), according to a Dutch health agency.

 #coronavirus #CyrilRamaphosa #Netherlands #SouthAfrica

https://t.co/1B0bTOEXP7 https://t.co/OjCzUdtPPM",SV,neutral
1.47E+18,2021-12-01 05:49:56+00:00,@EricBoehlert @SanhoTree WTF. If they would just release the Novavax already we could get on with life and safely protect the population. FDA is obviously holding off for Pfizer and moderna shareholders and that’s very wrong.,PO,negative
1.47E+18,2021-12-01 05:49:56+00:00,@N26Anahit But you missed the part of where getting vaccinated is still important.,VA,positive
1.47E+18,2021-12-01 05:49:56+00:00,"@Cyvem Through the chaos, look for opportunities.. I did that when covid hit us and I am grateful the risks I took have been paying off.",CU,positive
1.47E+18,2021-12-01 05:49:55+00:00,@DrMunyaka @Hon_Kawaya @UDAKenya @KBonimtetezi @kipmurkomen @HonKangata @NdindiNyoro @MohaJichoPevu @Cate_Waruguru @DidmusWaBarasa @Araap_Sang @WilliamsRuto @HonNimrodMbai @NelsonHavi @GladysShollei @OleItumbi @The_Don_Kiambu @HonAdenDuale A politician will remind you to attend their rallies but will not remind you to take the COVID vaccine .,PO,negative
1.47E+18,2021-12-02 22:08:46+00:00,"@hecht74 @jefftimmer ""mRNA “vaccines” created by Moderna and Pfizer are gene therapies.""

https://t.co/Zpj4c1S3Y6",VA,negative
1.47E+18,2021-12-02 22:08:46+00:00,@MGwin46 @CNN Hi Mike why are saying Republicans want Covid to keep going when we are done with Covid and when @PressSec blames everything on Covid including looting @LouisVuitton @Nordstrom 🤣😂,PO,negative
1.47E+18,2021-12-02 22:08:46+00:00,@diegobarilo710 @Buccaneers Simple explanation......Rodgers didn’t commit a federal crime.. faking a vaccine card is a federal crime.,CU,neutral
1.47E+18,2021-12-02 22:08:46+00:00,"this might be magic bullet to kill CV19

https://t.co/hcUt0uOJOf",RE,neutral
1.47E+18,2021-12-02 22:08:45+00:00,Well Rogan beat COVID in like four days or something so 🤷‍♂️🤷‍♂️🤷‍♂️ https://t.co/81w1WDY8ya,CU,neutral
1.47E+18,2021-12-02 22:08:45+00:00,I’ve just heard that  Drakeford been lying over covid,PO,negative
1.47E+18,2021-12-02 22:08:45+00:00,"@humanconditonwf @MattLombardoNFL It was ""get vaccinated or follow these very simple protocols"". Again, every player very much so had a choice which is why many chose to not get it",CU,neutral
1.47E+18,2021-12-02 22:08:45+00:00,"@Drovers12 @Callum_Macker7 @BernieSpofforth #CoViD19 reality check:
average mortality age 84
mode mortality age 92
average survival 99.97%
over 99% survival under 80
98% full recovery within 3 months
97% who die with it actually die of preexisting life-limiting conditions

No one fit and healthy under 80 needs the vaccines",VA,negative
1.47E+18,2021-12-02 22:08:45+00:00,COVID-19: Omicron has 'substantial' ability to evade immunity from previous coronavirus infection https://t.co/5PI1mCFobY,SV,neutral
1.47E+18,2021-12-02 22:08:45+00:00,"@DarrenXrdazbot @VernVeitch @abcnews ...and you clearly didn't read the *whole* article, &amp; are just cherry-picking. In percentage terms, you are at least 3 times more likely to die of Covid if you are unvaccinated, than if you're not. These numbers are pretty consistent across the OECD.",VA,positive
1.47E+18,2021-12-02 12:47:34+00:00,"With the first U.S. case of omicron identified in California, public and private labs nationwide are scouring virus samples to learn how far the new coronavirus variant has traveled. https://t.co/kExBnn9oQ6",SV,neutral
1.47E+18,2021-12-02 12:47:34+00:00,"That's weird, they told us the vaccinated rarely contract the virus with their armor of protection.

Dutch say pre-flight tests needed as most COVID passengers from https://t.co/i024dXXEmD were vaccinated https://t.co/q93XEVsjM1",VA,negative
1.47E+18,2021-12-02 12:47:34+00:00,"@andy4wm, (Tory) Mayor of West Midlands, thinks that those in his area don't care about Boris and his friends breaking the COVID rules last Christmas and is pretending that he has no insight into what actually happened. Andy is lying. #PoliticsLive",PO,negative
1.47E+18,2021-12-02 12:47:34+00:00,"@basileuspingu @jonlis1 This is one significant reason, yes(aside from others, like flu not being the same as COVID). Horrific numbers of people were allowed to catch it and suffer and die of it so it burned through&amp;out. Such a lethally reckless approach would not be okay in a society that can do better",RE,negative
1.47E+18,2021-12-02 12:47:34+00:00,Just when I forgot about covid smfh,CU,negative
1.47E+18,2021-12-02 12:47:33+00:00,"@CPDennisE @MysterySolvent Same place “we” have been since March 2020. 

*No shirt
*No shoes
*No vaccine
*NO SERVICE",RE,negative
1.47E+18,2021-12-02 12:47:33+00:00,"TRAVEL APARTHEID: UN chief Guterres denounces COVID travel bans against Southern Africa
#NilePostNews #NBSUpdates  

Read more: https://t.co/qzIDCK6sAw",PO,negative
1.47E+18,2021-12-02 12:47:33+00:00,"https://t.co/OlzcTBQjW8

The Biden administration was blocked on Tuesday from enforcing two mandates requiring millions of American workers to get vaccinated against COVID-19, a key pa...",RE,neutral
1.47E+18,2021-11-30 15:21:07+00:00,"@WSJ Vaccinated person can still catch and spread the virus.

Someone who's had the virus has immunity.",VA,negative
